"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,214108,48639,131374,158837,103911,103
2020-03-03,219069,51663,135366,163663,107069,125
2020-03-04,224144,54869,139506,168669,110343,159
2020-03-05,229338,58270,143804,173865,113743,233
2020-03-06,234651,61875,148263,179256,117270,338
2020-03-07,240088,65696,152892,184853,120931,433
2020-03-08,245650,69745,157698,190664,124732,554
2020-03-09,251342,74035,162688,196697,128679,754
2020-03-10,257165,78579,167872,202964,132780,1025
2020-03-11,263124,83391,173258,209476,137040,1312
2020-03-12,269220,88485,178852,216240,141464,1663
2020-03-13,275458,93877,184668,223271,146065,2174
2020-03-14,281840,99581,190710,230576,150844,2951
2020-03-15,288370,105614,196992,238172,155812,3774
2020-03-16,295051,111993,203522,246067,160977,4661
2020-03-17,301887,118735,210311,254275,166347,6427
2020-03-18,308882,125859,217370,262809,171931,9415
2020-03-19,316038,133382,224710,271684,177736,14250
2020-03-20,323361,141323,232342,280911,183773,19624
2020-03-21,330853,149703,240278,290506,190050,26747
2020-03-22,338518,158541,248530,300483,196577,35206
2020-03-23,346361,167857,257109,310856,203362,46442
2020-03-24,354386,177673,266030,321641,210419,55231
2020-03-25,362597,188009,275303,332853,217753,69194
2020-03-26,370998,198886,284942,344507,225377,85991
2020-03-27,379594,210326,294960,356619,233301,104686
2020-03-28,388389,222350,305370,369205,241535,124665
2020-03-29,397388,234979,316184,382280,250088,143025
2020-03-30,406595,248234,327414,395857,258971,164620
2020-03-31,416015,262136,339076,409957,268195,189618
2020-04-01,425654,276705,351180,424591,277769,216721
2020-04-02,435516,291960,363738,439775,287701,245540
2020-04-03,445607,307919,376763,455522,298004,277965
2020-04-04,455931,324600,390266,471848,308684,312237
2020-04-05,466494,342019,404256,488763,319749,337635
2020-04-06,477303,360192,418748,506284,331212,368196
2020-04-07,488362,379129,433746,524417,343075,398809
2020-04-08,499676,398844,449260,543174,355346,432132
2020-04-09,511254,419345,465300,562567,368033,466033
2020-04-10,523099,440638,481868,582599,381137,501560
2020-04-11,535219,462727,498973,603279,394667,529951
2020-04-12,547619,485613,516616,624611,408621,557571
2020-04-13,560307,509294,534800,646596,423004,582594
2020-04-14,573289,533765,553527,669237,437817,609516
2020-04-15,586572,559018,572795,692533,453057,639664
2020-04-16,600162,585039,592600,716478,468722,671331
2020-04-17,614067,611813,612940,741070,484810,702164
2020-04-18,628295,639319,633807,766299,501315,735086
2020-04-19,642852,667534,655193,792156,518230,759687
2020-04-20,657746,696429,677088,818628,535548,787752
2020-04-21,672986,725973,699480,845701,553259,825041
2020-04-22,688578,756129,722354,873356,571352,842629
2020-04-23,704532,786857,745694,901575,589813,869172
2020-04-24,720856,818114,769485,930340,608630,890524
2020-04-25,737557,849852,793704,959622,627786,939053
2020-04-26,754646,882020,818333,989399,647267,965910
2020-04-27,772130,914566,843348,1019643,667053,988451
2020-04-28,790020,947433,868726,1050326,687126,1012583
2020-04-29,808324,980562,894443,1081419,707467,1039909
2020-04-30,827052,1013892,920472,1112889,728055,1069826
2020-05-01,846215,1047361,946788,1144707,748869,1103781
2020-05-02,865821,1080907,973364,1176838,769890,1133069
2020-05-03,885881,1114465,1000173,1209251,791095,1158041
2020-05-04,906406,1147971,1027188,1241914,812462,1180634
2020-05-05,927407,1181362,1054384,1274795,833973,1204475
2020-05-06,948894,1214576,1081735,1307863,855607,1228603
2020-05-07,970879,1247551,1109215,1341088,877342,1256972
2020-05-08,993374,1280227,1136800,1374439,899161,1283929
2020-05-09,1016389,1312548,1164468,1407891,921045,1309541
2020-05-10,1039938,1344458,1192198,1441418,942978,1329799
2020-05-11,1064033,1375906,1219970,1474995,964945,1347916
2020-05-12,1088686,1406843,1247764,1508599,986929,1369964
2020-05-13,1113910,1437224,1275567,1542214,1008920,1390746
2020-05-14,1139718,1467008,1303363,1575821,1030905,1417889
2020-05-15,1166125,1496157,1331141,1609406,1052876,1443397
2020-05-16,1193143,1524638,1358890,1642955,1074825,1467884
2020-05-17,1220787,1552420,1386604,1676463,1096745,1486757
2020-05-18,1249072,1579479,1414276,1709919,1118633,1508598
2020-05-19,1278012,1605792,1441902,1743320,1140484,1528568
2020-05-20,1307622,1631342,1469482,1776666,1162298,1551853
2020-05-21,1337919,1656116,1497018,1809958,1184078,1577287
2020-05-22,1368917,1680102,1524510,1843197,1205823,1601434
2020-05-23,1400634,1703295,1551964,1876390,1227538,1622670
2020-05-24,1433085,1725692,1579388,1909547,1249229,1643238
2020-05-25,1466289,1747291,1606790,1942677,1270903,1662302
2020-05-26,1500262,1768096,1634179,1975791,1292567,1681212
2020-05-27,1535021,1788113,1661567,2008905,1314229,1699933
2020-05-28,1570587,1807349,1688968,2042034,1335902,1721750
2020-05-29,1606976,1825814,1716395,2075194,1357596,1747087
2020-05-30,1644208,1843522,1743865,2108406,1379324,1770384
2020-05-31,1682303,1860486,1771394,2141690,1401098,1790191
2020-06-01,1721281,1876721,1799001,2175068,1422934,1811277
2020-06-02,1761162,1892245,1826704,2208562,1444846,1831821
2020-06-03,1801966,1907076,1854521,2242194,1466848,1851520
2020-06-04,1843716,1921232,1882474,2275990,1488958,1872660
2020-06-05,1886434,1934734,1910584,2309977,1511191,1897838
2020-06-06,1930141,1947602,1938872,2344178,1533566,1920061
2020-06-07,1974861,1959857,1967359,2378620,1556098,1942363
2020-06-08,2020617,1971519,1996068,2413330,1578806,1961185
