"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"France",2019-12-30,0,0,0,0,0,"46.227638","2.213749"
"France",2019-12-31,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-01,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-02,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-03,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-04,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-05,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-06,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-07,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-08,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-09,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-10,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-11,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-12,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-13,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-14,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-15,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-16,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-17,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-18,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-19,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-20,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-21,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-22,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-23,0,0,0,0,0,"46.227638","2.213749"
"France",2020-01-24,0,0,0,0,3,"46.227638","2.213749"
"France",2020-01-25,0,0,0,0,3,"46.227638","2.213749"
"France",2020-01-26,0,0,0,0,3,"46.227638","2.213749"
"France",2020-01-27,0,0,0,0,3,"46.227638","2.213749"
"France",2020-01-28,0,0,0,0,4,"46.227638","2.213749"
"France",2020-01-29,0,0,0,0,5,"46.227638","2.213749"
"France",2020-01-30,1,1,1,0,6,"46.227638","2.213749"
"France",2020-01-31,1,1,1,0,6,"46.227638","2.213749"
"France",2020-02-01,1,1,1,0,6,"46.227638","2.213749"
"France",2020-02-02,1,1,1,0,6,"46.227638","2.213749"
"France",2020-02-03,1,1,1,0,6,"46.227638","2.213749"
"France",2020-02-04,2,2,2,0,6,"46.227638","2.213749"
"France",2020-02-05,2,2,2,0,6,"46.227638","2.213749"
"France",2020-02-06,2,2,2,0,6,"46.227638","2.213749"
"France",2020-02-07,3,3,3,0,11,"46.227638","2.213749"
"France",2020-02-08,4,4,4,0,11,"46.227638","2.213749"
"France",2020-02-09,5,5,5,0,11,"46.227638","2.213749"
"France",2020-02-10,5,6,7,0,11,"46.227638","2.213749"
"France",2020-02-11,6,7,8,0,11,"46.227638","2.213749"
"France",2020-02-12,7,8,9,0,11,"46.227638","2.213749"
"France",2020-02-13,9,10,11,1,11,"46.227638","2.213749"
"France",2020-02-14,11,12,13,1,11,"46.227638","2.213749"
"France",2020-02-15,14,15,16,1,11,"46.227638","2.213749"
"France",2020-02-16,17,19,21,1,12,"46.227638","2.213749"
"France",2020-02-17,21,23,25,1,12,"46.227638","2.213749"
"France",2020-02-18,25,28,31,2,12,"46.227638","2.213749"
"France",2020-02-19,31,34,37,2,12,"46.227638","2.213749"
"France",2020-02-20,38,42,46,3,12,"46.227638","2.213749"
"France",2020-02-21,47,52,57,3,12,"46.227638","2.213749"
"France",2020-02-22,57,63,69,4,12,"46.227638","2.213749"
"France",2020-02-23,71,78,85,5,12,"46.227638","2.213749"
"France",2020-02-24,86,95,104,6,12,"46.227638","2.213749"
"France",2020-02-25,106,117,128,7,14,"46.227638","2.213749"
"France",2020-02-26,130,143,156,9,17,"46.227638","2.213749"
"France",2020-02-27,159,175,191,11,38,"46.227638","2.213749"
"France",2020-02-28,194,214,234,13,57,"46.227638","2.213749"
"France",2020-02-29,238,262,286,16,100,"46.227638","2.213749"
"France",2020-03-01,291,321,351,20,130,"46.227638","2.213749"
"France",2020-03-02,356,393,430,24,178,"46.227638","2.213749"
"France",2020-03-03,436,481,526,30,212,"46.227638","2.213749"
"France",2020-03-04,534,589,644,36,285,"46.227638","2.213749"
"France",2020-03-05,653,720,787,44,423,"46.227638","2.213749"
"France",2020-03-06,798,880,962,54,613,"46.227638","2.213749"
"France",2020-03-07,975,1075,1175,66,716,"46.227638","2.213749"
"France",2020-03-08,1191,1313,1435,81,1126,"46.227638","2.213749"
"France",2020-03-09,1453,1602,1751,99,1412,"46.227638","2.213749"
"France",2020-03-10,1770,1952,2134,120,1784,"46.227638","2.213749"
"France",2020-03-11,2156,2377,2598,146,2281,"46.227638","2.213749"
"France",2020-03-12,2620,2889,3158,178,2876,"46.227638","2.213749"
"France",2020-03-13,3180,3506,3832,216,3661,"46.227638","2.213749"
"France",2020-03-14,3850,4245,4640,261,4499,"46.227638","2.213749"
"France",2020-03-15,4651,5128,5605,316,5423,"46.227638","2.213749"
"France",2020-03-16,5602,6176,6750,380,6633,"46.227638","2.213749"
"France",2020-03-17,6723,7412,8101,456,7730,"46.227638","2.213749"
"France",2020-03-18,8034,8858,9682,546,9134,"46.227638","2.213749"
"France",2020-03-19,9556,10536,11516,649,10995,"46.227638","2.213749"
"France",2020-03-20,11303,12462,13621,767,12612,"46.227638","2.213749"
"France",2020-03-21,13285,14647,16009,902,14459,"46.227638","2.213749"
"France",2020-03-22,15503,17093,18683,1053,16018,"46.227638","2.213749"
"France",2020-03-23,17947,19788,21629,1219,19856,"46.227638","2.213749"
"France",2020-03-24,20598,22711,24824,1399,22302,"46.227638","2.213749"
"France",2020-03-25,23421,25823,28225,1590,25233,"46.227638","2.213749"
"France",2020-03-26,26370,29074,31778,1790,29155,"46.227638","2.213749"
"France",2020-03-27,29389,32403,35417,1995,32964,"46.227638","2.213749"
"France",2020-03-28,32418,35743,39068,2201,37575,"46.227638","2.213749"
"France",2020-03-29,35394,39024,42654,2403,37575,"46.227638","2.213749"
"France",2020-03-30,38261,42185,46109,2598,NA,"46.227638","2.213749"
"France",2020-03-31,40968,45170,49372,2782,NA,"46.227638","2.213749"
"France",2020-04-01,43479,47938,52397,2952,NA,"46.227638","2.213749"
"France",2020-04-02,45767,50461,55155,3108,NA,"46.227638","2.213749"
"France",2020-04-03,47821,52725,57629,3247,NA,"46.227638","2.213749"
"France",2020-04-04,49639,54730,59821,3370,NA,"46.227638","2.213749"
"France",2020-04-05,51228,56482,61736,3478,NA,"46.227638","2.213749"
