"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
110,2020-04-19,1044,1134,1224,1205
111,2020-04-20,1183,1285,1387,1320
112,2020-04-21,1329,1443,1557,1396
113,2020-04-22,1478,1605,1732,1604
114,2020-04-23,1630,1770,1910,1757
115,2020-04-24,1780,1933,2086,1951
116,2020-04-25,1926,2091,2256,2105
117,2020-04-26,2065,2242,2419,2223
118,2020-04-27,2195,2384,2573,NA
119,2020-04-28,2316,2515,2714,NA
120,2020-04-29,2426,2635,2844,NA
121,2020-04-30,2525,2742,2959,NA
122,2020-05-01,2612,2837,3062,NA
123,2020-05-02,2689,2920,3151,NA
124,2020-05-03,2756,2993,3230,NA
