"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,217,231,245,231
176,2020-06-24,231,246,261,256
177,2020-06-25,246,262,278,275
178,2020-06-26,261,278,295,284
179,2020-06-27,276,294,312,284
180,2020-06-28,292,311,330,300
181,2020-06-29,307,327,347,326
182,2020-06-30,323,344,365,343
183,2020-07-01,339,361,383,363
184,2020-07-02,355,378,401,379
185,2020-07-03,372,396,420,400
186,2020-07-04,388,413,438,NA
187,2020-07-05,403,429,455,NA
188,2020-07-06,419,446,473,NA
189,2020-07-07,434,462,490,NA
190,2020-07-08,449,478,507,NA
191,2020-07-09,465,494,523,NA
192,2020-07-10,479,509,539,NA
193,2020-07-11,492,523,554,NA
194,2020-07-12,505,537,569,NA
195,2020-07-13,517,550,583,NA
