"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-25,6580,6737,6658,7015,6301,6584
2020-05-26,7026,7158,7092,7473,6711,6967
2020-05-27,7503,7596,7550,7955,7145,7619
2020-05-28,8012,8053,8032,8463,7601,8152
2020-05-29,8555,8526,8540,8998,8082,8469
2020-05-30,9136,9016,9076,9563,8589,9313
2020-05-31,9755,9522,9638,10155,9121,9602
2020-06-01,10417,10043,10230,10779,9681,9890
2020-06-02,11123,10577,10850,11432,10268,NA
2020-06-03,11878,11124,11501,12118,10884,NA
2020-06-04,12684,11683,12184,12838,11530,NA
2020-06-05,13544,12252,12898,13590,12206,NA
2020-06-06,14463,12829,13646,14379,12913,NA
2020-06-07,15444,13413,14428,15202,13654,NA
2020-06-08,16491,14003,15247,16065,14429,NA
