"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,254,289,324,286
160,2020-06-08,263,300,337,291
161,2020-06-09,274,312,350,301
162,2020-06-10,285,325,365,316
163,2020-06-11,297,338,379,323
164,2020-06-12,309,352,395,337
165,2020-06-13,321,366,411,344
166,2020-06-14,335,381,427,350
167,2020-06-15,348,396,444,NA
168,2020-06-16,362,412,462,NA
169,2020-06-17,377,429,481,NA
170,2020-06-18,392,446,500,NA
171,2020-06-19,407,464,521,NA
172,2020-06-20,424,483,542,NA
173,2020-06-21,442,503,564,NA
