"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
189,2020-07-07,41,45,49,2200
190,2020-07-08,43,47,51,2323
191,2020-07-09,44,49,54,2407
192,2020-07-10,46,51,56,2490
193,2020-07-11,48,53,58,2542
194,2020-07-12,49,54,59,2570
195,2020-07-13,51,56,61,2627
196,2020-07-14,53,58,63,2714
197,2020-07-15,53,59,65,2789
198,2020-07-16,55,61,67,2889
199,2020-07-17,57,63,69,2977
200,2020-07-18,58,64,70,NA
201,2020-07-19,60,66,72,NA
202,2020-07-20,61,67,73,NA
203,2020-07-21,62,68,74,NA
204,2020-07-22,63,70,77,NA
205,2020-07-23,64,71,78,NA
206,2020-07-24,65,72,79,NA
207,2020-07-25,66,73,80,NA
208,2020-07-26,67,74,81,NA
209,2020-07-27,68,75,82,NA
