"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,6888,12047,17206,486,27
2019-12-31,7071,12368,17665,499,27
2020-01-01,7260,12698,18136,512,27
2020-01-02,7454,13037,18620,526,44
2020-01-03,7653,13385,19117,540,44
2020-01-04,7857,13742,19627,554,59
2020-01-05,8066,14109,20152,569,59
2020-01-06,8282,14486,20690,584,59
2020-01-07,8503,14873,21243,600,59
2020-01-08,8730,15270,21810,616,59
2020-01-09,8963,15677,22391,632,59
2020-01-10,9203,16096,22989,649,59
2020-01-11,9448,16525,23602,666,59
2020-01-12,9700,16966,24232,684,59
2020-01-13,9959,17419,24879,702,59
2020-01-14,10225,17884,25543,721,59
2020-01-15,10497,18361,26225,740,59
2020-01-16,10778,18851,26924,760,63
2020-01-17,11066,19355,27644,780,80
2020-01-18,11361,19871,28381,801,216
2020-01-19,11664,20402,29140,823,235
2020-01-20,11975,20946,29917,845,386
2020-01-21,12295,21505,30715,867,526
2020-01-22,12623,22079,31535,890,623
2020-01-23,12960,22669,32378,914,882
2020-01-24,13306,23274,33242,939,1323
2020-01-25,13661,23895,34129,964,1988
2020-01-26,14026,24533,35040,989,2775
2020-01-27,14401,25188,35975,1016,4528
2020-01-28,14785,25860,36935,1043,5994
2020-01-29,15179,26550,37921,1071,7734
2020-01-30,15585,27259,38933,1099,9714
2020-01-31,16000,27986,39972,1129,11809
2020-02-01,16427,28733,41039,1159,14399
2020-02-02,16866,29500,42134,1190,17211
2020-02-03,17316,30288,43260,1221,20448
2020-02-04,17778,31096,44414,1254,24320
2020-02-05,18253,31926,45599,1287,28047
2020-02-06,18740,32778,46816,1322,31207
2020-02-07,19240,33653,48066,1357,34625
2020-02-08,19754,34551,49348,1393,37232
2020-02-09,20281,35474,50667,1430,40206
2020-02-10,20822,36420,52018,1469,42696
2020-02-11,21379,37393,53407,1508,44724
2020-02-12,21949,38391,54833,1548,59865
2020-02-13,22535,39415,56295,1589,64021
2020-02-14,23136,40467,57798,1632,66559
2020-02-15,23754,41548,59342,1675,68566
2020-02-16,24388,42657,60926,1720,70618
2020-02-17,25039,43795,62551,1766,72508
2020-02-18,25707,44964,64221,1813,74258
2020-02-19,26393,46164,65935,1862,74652
2020-02-20,27098,47396,67694,1911,75543
2020-02-21,27821,48661,69501,1962,76369
2020-02-22,28563,49960,71357,2015,77016
2020-02-23,29326,51294,73262,2068,77234
2020-02-24,30109,52663,75217,2124,77749
2020-02-25,30913,54069,77225,2180,78159
2020-02-26,31738,55512,79286,2238,78598
2020-02-27,32584,56993,81402,2298,78927
2020-02-28,33455,58515,83575,2360,79355
2020-02-29,34348,60077,85806,2423,79929
2020-03-01,35264,61680,88096,2487,80134
2020-03-02,36205,63326,90447,2554,80261
2020-03-03,37172,65017,92862,2622,80380
2020-03-04,38164,66752,95340,2692,80497
2020-03-05,39183,68534,97885,2764,80667
2020-03-06,40228,70363,100498,2837,80768
2020-03-07,41302,72241,103180,2913,80814
2020-03-08,42404,74169,105934,2991,80859
2020-03-09,43536,76149,108762,3071,80879
2020-03-10,44699,78182,111665,3153,80908
2020-03-11,45892,80269,114646,3237,80932
2020-03-12,47117,82411,117705,3323,80954
2020-03-13,48374,84611,120848,3412,80973
2020-03-14,49665,86869,124073,3503,80995
2020-03-15,50991,89188,127385,3596,81020
2020-03-16,52352,91568,130784,3692,81130
2020-03-17,53749,94012,134275,3791,81163
2020-03-18,55184,96522,137860,3892,81238
2020-03-19,56657,99098,141539,3996,81337
2020-03-20,58169,101743,145317,4103,81416
2020-03-21,59722,104459,149196,4212,81499
2020-03-22,61316,107247,153178,4325,81649
2020-03-23,62953,110110,157267,4440,81093
2020-03-24,64633,113049,161465,4559,NA
2020-03-25,66358,116066,165774,4680,NA
2020-03-26,68129,119164,170199,4805,NA
2020-03-27,69948,122345,174742,4933,NA
2020-03-28,71815,125610,179405,5065,NA
2020-03-29,73732,128963,184194,5200,NA
2020-03-30,75699,132405,189111,5339,NA
