"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
164,2020-06-12,111,127,143,135
165,2020-06-13,116,133,150,136
166,2020-06-14,122,140,158,137
167,2020-06-15,128,147,166,140
168,2020-06-16,134,154,174,151
169,2020-06-17,141,162,183,154
170,2020-06-18,148,170,192,161
171,2020-06-19,155,178,201,173
172,2020-06-20,163,187,211,185
173,2020-06-21,171,196,221,185
174,2020-06-22,180,206,232,195
175,2020-06-23,189,216,243,NA
176,2020-06-24,198,227,256,NA
177,2020-06-25,208,238,268,NA
178,2020-06-26,218,250,282,NA
179,2020-06-27,229,262,295,NA
180,2020-06-28,240,275,310,NA
181,2020-06-29,252,289,326,NA
182,2020-06-30,265,304,343,NA
183,2020-07-01,279,319,359,NA
184,2020-07-02,293,335,377,NA
