"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
179,2020-06-27,19427,20993,22559,21620
180,2020-06-28,20358,21999,23640,21984
181,2020-06-29,21299,23015,24731,23007
182,2020-06-30,22247,24040,25833,24381
183,2020-07-01,23199,25068,26937,25541
184,2020-07-02,24152,26098,28044,26263
185,2020-07-03,25103,27126,29149,26330
186,2020-07-04,26049,28148,30247,28494
187,2020-07-05,26987,29162,31337,28526
188,2020-07-06,27914,30163,32412,29296
189,2020-07-07,28827,31150,33473,31308
190,2020-07-08,29723,32118,34513,NA
191,2020-07-09,30600,33066,35532,NA
192,2020-07-10,31457,33992,36527,NA
193,2020-07-11,32290,34892,37494,NA
194,2020-07-12,33099,35766,38433,NA
195,2020-07-13,33881,36611,39341,NA
196,2020-07-14,34635,37426,40217,NA
197,2020-07-15,35361,38211,41061,NA
198,2020-07-16,36059,38965,41871,NA
199,2020-07-17,36727,39687,42647,NA
