"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
199,2020-07-17,21,34,47,643
200,2020-07-18,21,35,49,653
201,2020-07-19,22,36,50,655
202,2020-07-20,23,37,51,657
203,2020-07-21,23,38,53,664
204,2020-07-22,24,39,54,673
205,2020-07-23,25,40,55,676
206,2020-07-24,26,42,58,684
207,2020-07-25,26,43,60,685
208,2020-07-26,27,44,61,690
209,2020-07-27,28,45,62,692
210,2020-07-28,29,47,65,NA
211,2020-07-29,29,48,67,NA
212,2020-07-30,30,49,68,NA
213,2020-07-31,31,51,71,NA
214,2020-08-01,32,52,72,NA
215,2020-08-02,33,54,75,NA
216,2020-08-03,34,55,76,NA
217,2020-08-04,35,57,79,NA
218,2020-08-05,36,59,82,NA
219,2020-08-06,37,60,83,NA
