"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,36,48,60,53
172,2020-06-20,38,50,62,53
173,2020-06-21,40,53,66,53
174,2020-06-22,42,56,70,58
175,2020-06-23,44,58,72,59
176,2020-06-24,46,61,76,62
177,2020-06-25,48,64,80,64
178,2020-06-26,51,68,85,64
179,2020-06-27,53,71,89,64
180,2020-06-28,56,75,94,66
181,2020-06-29,59,78,97,68
182,2020-06-30,62,82,102,NA
183,2020-07-01,65,86,107,NA
184,2020-07-02,68,91,114,NA
185,2020-07-03,71,95,119,NA
186,2020-07-04,75,100,125,NA
187,2020-07-05,79,105,131,NA
188,2020-07-06,83,110,137,NA
189,2020-07-07,87,116,145,NA
190,2020-07-08,92,122,152,NA
191,2020-07-09,96,128,160,NA
