"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
165,2020-06-13,26,35,44,39
166,2020-06-14,26,36,46,39
167,2020-06-15,28,38,48,38
168,2020-06-16,29,39,49,39
169,2020-06-17,29,40,51,40
170,2020-06-18,31,42,53,40
171,2020-06-19,31,43,55,40
172,2020-06-20,33,45,57,40
173,2020-06-21,34,46,58,40
174,2020-06-22,35,48,61,40
175,2020-06-23,37,50,63,40
176,2020-06-24,38,52,66,NA
177,2020-06-25,39,53,67,NA
178,2020-06-26,40,55,70,NA
179,2020-06-27,42,57,72,NA
180,2020-06-28,43,59,75,NA
181,2020-06-29,45,62,79,NA
182,2020-06-30,47,64,81,NA
183,2020-07-01,48,66,84,NA
184,2020-07-02,50,68,86,NA
185,2020-07-03,52,71,90,NA
