"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,4447,4590,4733,4605
149,2020-05-28,4641,4790,4939,4856
150,2020-05-29,4833,4989,5145,5079
151,2020-05-30,5025,5187,5349,5277
152,2020-05-31,5215,5383,5551,5344
153,2020-06-01,5403,5577,5751,5462
154,2020-06-02,5588,5768,5948,5686
155,2020-06-03,5769,5955,6141,6010
156,2020-06-04,5946,6137,6328,NA
157,2020-06-05,6119,6316,6513,NA
158,2020-06-06,6287,6489,6691,NA
159,2020-06-07,6448,6656,6864,NA
160,2020-06-08,6605,6818,7031,NA
161,2020-06-09,6756,6973,7190,NA
162,2020-06-10,6900,7122,7344,NA
