"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
171,2020-06-19,545,616,687,659
172,2020-06-20,572,647,722,684
173,2020-06-21,600,679,758,701
174,2020-06-22,630,712,794,728
175,2020-06-23,661,748,835,752
176,2020-06-24,694,785,876,802
177,2020-06-25,729,824,919,836
178,2020-06-26,765,865,965,856
179,2020-06-27,803,908,1013,856
180,2020-06-28,843,953,1063,888
181,2020-06-29,885,1001,1117,907
182,2020-06-30,928,1050,1172,NA
183,2020-07-01,975,1103,1231,NA
184,2020-07-02,1024,1158,1292,NA
185,2020-07-03,1074,1215,1356,NA
186,2020-07-04,1128,1276,1424,NA
187,2020-07-05,1184,1339,1494,NA
188,2020-07-06,1243,1406,1569,NA
189,2020-07-07,1304,1475,1646,NA
190,2020-07-08,1370,1549,1728,NA
191,2020-07-09,1438,1626,1814,NA
