"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-29,1011,1011,1011,1189,833,1016
2020-04-30,1117,1117,1117,1313,921,1080
2020-05-01,1234,1234,1234,1451,1017,1121
2020-05-02,1364,1364,1364,1604,1124,1187
2020-05-03,1507,1507,1507,1772,1242,1482
2020-05-04,1665,1664,1664,1957,1371,1733
2020-05-05,1840,1839,1840,2164,1516,1931
2020-05-06,2033,2031,2032,2389,1675,2046
2020-05-07,2246,2243,2244,2639,1849,NA
2020-05-08,2482,2478,2480,2916,2044,NA
2020-05-09,2742,2737,2740,3222,2258,NA
2020-05-10,3030,3022,3026,3558,2494,NA
2020-05-11,3348,3337,3342,3930,2754,NA
2020-05-12,3699,3685,3692,4341,3043,NA
2020-05-13,4087,4069,4078,4795,3361,NA
