"dia_ano","dias","otimista","casos_estimados","pessimista","x"
186,2020-07-04,89,104,119,114
187,2020-07-05,94,110,126,117
188,2020-07-06,99,116,133,122
189,2020-07-07,104,122,140,128
190,2020-07-08,110,129,148,134
191,2020-07-09,116,136,156,136
192,2020-07-10,123,144,165,146
193,2020-07-11,130,152,174,153
194,2020-07-12,136,160,184,161
195,2020-07-13,144,169,194,167
196,2020-07-14,152,178,204,177
197,2020-07-15,160,188,216,NA
198,2020-07-16,169,198,227,NA
199,2020-07-17,178,209,240,NA
200,2020-07-18,188,221,254,NA
201,2020-07-19,199,233,267,NA
202,2020-07-20,210,246,282,NA
203,2020-07-21,222,260,298,NA
204,2020-07-22,234,274,314,NA
205,2020-07-23,246,289,332,NA
206,2020-07-24,260,305,350,NA
