"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-04,28,31,30,37,23,32
2020-04-05,30,33,32,39,25,32
2020-04-06,33,35,34,42,26,36
2020-04-07,36,37,36,44,28,36
2020-04-08,39,39,39,48,30,39
2020-04-09,42,40,41,50,32,42
2020-04-10,46,42,44,54,34,42
2020-04-11,49,44,46,57,35,44
2020-04-12,54,46,50,61,39,NA
2020-04-13,58,47,52,64,40,NA
2020-04-14,63,48,56,69,43,NA
2020-04-15,69,50,60,74,46,NA
2020-04-16,75,51,63,77,49,NA
2020-04-17,81,52,66,81,51,NA
2020-04-18,88,53,70,86,54,NA
