"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,261,286,311,279
176,2020-06-24,276,303,330,303
177,2020-06-25,293,321,349,323
178,2020-06-26,309,339,369,334
179,2020-06-27,325,357,389,334
180,2020-06-28,341,374,407,354
181,2020-06-29,357,392,427,377
182,2020-06-30,374,410,446,398
183,2020-07-01,389,427,465,436
184,2020-07-02,405,444,483,454
185,2020-07-03,419,460,501,485
186,2020-07-04,434,476,518,NA
187,2020-07-05,448,492,536,NA
188,2020-07-06,462,507,552,NA
189,2020-07-07,475,521,567,NA
190,2020-07-08,487,534,581,NA
191,2020-07-09,499,547,595,NA
192,2020-07-10,509,559,609,NA
193,2020-07-11,520,571,622,NA
194,2020-07-12,530,582,634,NA
195,2020-07-13,540,592,644,NA
