"dia_ano","dias","otimista","casos_estimados","pessimista","x"
161,2020-06-09,219,241,263,236
162,2020-06-10,231,254,277,256
163,2020-06-11,243,267,291,274
164,2020-06-12,256,281,306,282
165,2020-06-13,269,296,323,293
166,2020-06-14,284,312,340,304
167,2020-06-15,299,329,359,319
168,2020-06-16,315,346,377,348
169,2020-06-17,331,364,397,365
170,2020-06-18,349,384,419,379
171,2020-06-19,368,404,440,396
172,2020-06-20,387,425,463,NA
173,2020-06-21,408,448,488,NA
174,2020-06-22,429,472,515,NA
175,2020-06-23,452,497,542,NA
176,2020-06-24,476,523,570,NA
177,2020-06-25,501,551,601,NA
178,2020-06-26,528,580,632,NA
179,2020-06-27,556,611,666,NA
180,2020-06-28,585,643,701,NA
181,2020-06-29,617,678,739,NA
