"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
166,2020-06-14,27,33,39,33
167,2020-06-15,27,34,41,33
168,2020-06-16,28,35,42,33
169,2020-06-17,29,36,43,35
170,2020-06-18,30,37,44,34
171,2020-06-19,31,38,45,34
172,2020-06-20,32,39,46,38
173,2020-06-21,32,40,48,38
174,2020-06-22,34,42,50,38
175,2020-06-23,35,43,51,38
176,2020-06-24,36,44,52,39
177,2020-06-25,36,45,54,NA
178,2020-06-26,38,47,56,NA
179,2020-06-27,39,48,57,NA
180,2020-06-28,40,50,60,NA
181,2020-06-29,41,51,61,NA
182,2020-06-30,43,53,63,NA
183,2020-07-01,44,54,64,NA
184,2020-07-02,45,56,67,NA
185,2020-07-03,46,57,68,NA
186,2020-07-04,48,59,70,NA
