"dia_ano","dias","otimista","casos_estimados","pessimista","x"
175,2020-06-23,457,490,523,477
176,2020-06-24,472,506,540,500
177,2020-06-25,486,521,556,500
178,2020-06-26,501,538,575,540
179,2020-06-27,516,554,592,554
180,2020-06-28,532,571,610,559
181,2020-06-29,548,588,628,582
182,2020-06-30,564,605,646,614
183,2020-07-01,580,622,664,636
184,2020-07-02,596,640,684,663
185,2020-07-03,613,658,703,690
186,2020-07-04,630,676,722,NA
187,2020-07-05,647,694,741,NA
188,2020-07-06,665,713,761,NA
189,2020-07-07,682,732,782,NA
190,2020-07-08,699,750,801,NA
191,2020-07-09,717,769,821,NA
192,2020-07-10,734,788,842,NA
193,2020-07-11,752,807,862,NA
194,2020-07-12,771,827,883,NA
195,2020-07-13,788,846,904,NA
