"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,2663,1014,1838,1979,1697,2
2020-03-03,2824,1093,1958,2108,1808,2
2020-03-04,2995,1179,2087,2247,1927,3
2020-03-05,3177,1272,2224,2395,2053,8
2020-03-06,3370,1372,2371,2553,2189,13
2020-03-07,3574,1479,2526,2720,2332,13
2020-03-08,3791,1596,2694,2901,2487,25
2020-03-09,4021,1721,2871,3091,2651,25
2020-03-10,4265,1856,3060,3295,2825,34
2020-03-11,4523,2002,3262,3513,3011,52
2020-03-12,4798,2159,3478,3745,3211,77
2020-03-13,5089,2329,3709,3994,3424,98
2020-03-14,5397,2511,3954,4258,3650,121
2020-03-15,5725,2708,4216,4540,3892,200
2020-03-16,6072,2921,4496,4841,4151,234
2020-03-17,6440,3150,4795,5163,4427,291
2020-03-18,6831,3397,5114,5507,4721,428
2020-03-19,7245,3663,5454,5873,5035,621
2020-03-20,7685,3951,5818,6265,5371,904
2020-03-21,8151,4260,6206,6683,5729,1128
2020-03-22,8645,4594,6620,7128,6112,1546
2020-03-23,9169,4954,7062,7604,6520,1891
2020-03-24,9725,5341,7533,8112,6954,2201
2020-03-25,10315,5759,8037,8654,7420,2433
2020-03-26,10941,6210,8576,9235,7917,2915
2020-03-27,11604,6695,9150,9853,8447,3417
2020-03-28,12308,7218,9763,10513,9013,3904
2020-03-29,13055,7782,10418,11218,9618,4256
2020-03-30,13847,8390,11118,11972,10264,4579
2020-03-31,14686,9044,11865,12776,10954,5717
2020-04-01,15577,9749,12663,13635,11691,6836
2020-04-02,16522,10508,13515,14553,12477,7910
2020-04-03,17524,11326,14425,15533,13317,9056
2020-04-04,18587,12207,15397,16579,14215,10278
2020-04-05,19714,13156,16435,17697,15173,11130
2020-04-06,20910,14177,17544,18891,16197,12056
2020-04-07,22178,15276,18727,20165,17289,13717
2020-04-08,23523,16459,19991,21526,18456,15927
2020-04-09,24950,17733,21342,22981,19703,17857
2020-04-10,26463,19103,22783,24533,21033,19638
2020-04-11,28068,20576,24322,26190,22454,20727
2020-04-12,29770,22161,25966,27960,23972,22169
2020-04-13,31576,23866,27721,29850,25592,23430
2020-04-14,33491,25698,29594,31867,27321,25262
2020-04-15,35522,27667,31594,34020,29168,28320
2020-04-16,37676,29783,33730,36320,31140,30425
2020-04-17,39961,32055,36008,38773,33243,33682
2020-04-18,42385,34495,38440,41392,35488,36599
2020-04-19,44956,37114,41035,44186,37884,38654
2020-04-20,47682,39924,43803,47167,40439,40581
2020-04-21,50574,42939,46756,50347,43165,43079
2020-04-22,53641,46170,49906,53739,46073,45757
2020-04-23,56895,49633,53264,57354,49174,49492
2020-04-24,60346,53341,56844,61209,52479,52995
2020-04-25,64006,57312,60659,65317,56001,58509
2020-04-26,67887,61560,64724,69695,59753,61888
2020-04-27,72005,66101,69053,74356,63750,66501
2020-04-28,76372,70955,73664,79321,68007,71886
2020-04-29,81004,76137,78570,84604,72536,78162
2020-04-30,85917,81667,83792,90227,77357,85380
2020-05-01,91128,87562,89345,96206,82484,91589
2020-05-02,96655,93843,95249,102564,87934,96559
2020-05-03,102517,100528,101522,109318,93726,101147
2020-05-04,108734,107636,108185,116493,99877,107780
2020-05-05,115329,115186,115258,124109,106407,114715
2020-05-06,122324,123198,122761,132189,113333,125218
2020-05-07,129743,131689,130716,140754,120678,135106
2020-05-08,137612,140679,139146,149832,128460,145328
2020-05-09,145958,150182,148070,159441,136699,155939
2020-05-10,154810,160217,157514,169610,145418,162699
2020-05-11,164200,170796,167498,180361,154635,168331
2020-05-12,174158,181933,178046,191719,164373,177589
2020-05-13,184721,193639,189180,203708,174652,188974
2020-05-14,195925,205922,200924,216354,185494,202918
2020-05-15,207808,218788,213298,229678,196918,218223
2020-05-16,220411,232239,226325,243706,208944,233142
2020-05-17,233779,246277,240028,258461,221595,241080
2020-05-18,247958,260897,254428,273967,234889,254220
2020-05-19,262997,276091,269544,290244,248844,271628
2020-05-20,278947,291848,285398,307315,263481,291579
2020-05-21,295866,308152,302009,325202,278816,310087
2020-05-22,313810,324983,319396,343924,294868,330890
2020-05-23,332842,342316,337579,363504,311654,347398
2020-05-24,353029,360123,356576,383960,329192,363211
2020-05-25,374441,378369,376405,405311,347499,374898
2020-05-26,397151,397018,397084,427578,366590,391222
2020-05-27,421238,416028,418633,450782,386484,411821
2020-05-28,446786,435352,441069,474941,407197,438238
2020-05-29,473884,454943,464414,500079,428749,465166
2020-05-30,502625,474749,488687,526216,451158,469510
2020-05-31,533109,494715,513912,553378,474446,NA
2020-06-01,565443,514786,540114,581592,498636,NA
2020-06-02,599737,534904,567320,610888,523752,NA
2020-06-03,636111,555013,595562,641299,549825,NA
2020-06-04,674691,575054,624872,672860,576884,NA
2020-06-05,715611,594972,655292,705616,604968,NA
2020-06-06,759013,614710,686862,739610,634114,NA
