"dia_ano","dias","otimista","casos_estimados","pessimista","x"
180,2020-06-28,185,197,209,192
181,2020-06-29,188,200,212,195
182,2020-06-30,191,203,215,200
183,2020-07-01,194,207,220,204
184,2020-07-02,196,209,222,209
185,2020-07-03,199,212,225,211
186,2020-07-04,202,215,228,215
187,2020-07-05,204,217,230,220
188,2020-07-06,207,220,233,224
189,2020-07-07,208,222,236,228
190,2020-07-08,210,224,238,233
191,2020-07-09,212,226,240,NA
192,2020-07-10,214,228,242,NA
193,2020-07-11,216,230,244,NA
194,2020-07-12,217,231,245,NA
195,2020-07-13,219,233,247,NA
196,2020-07-14,220,234,248,NA
197,2020-07-15,222,236,250,NA
198,2020-07-16,222,237,252,NA
199,2020-07-17,223,238,253,NA
200,2020-07-18,224,239,254,NA
