"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Iran",2019-12-30,12,15,18,1,0,"32.427908","53.688046"
"Iran",2019-12-31,12,16,20,1,0,"32.427908","53.688046"
"Iran",2020-01-01,14,18,22,1,0,"32.427908","53.688046"
"Iran",2020-01-02,15,20,25,1,0,"32.427908","53.688046"
"Iran",2020-01-03,16,21,26,1,0,"32.427908","53.688046"
"Iran",2020-01-04,18,23,28,2,0,"32.427908","53.688046"
"Iran",2020-01-05,19,25,31,2,0,"32.427908","53.688046"
"Iran",2020-01-06,22,28,34,2,0,"32.427908","53.688046"
"Iran",2020-01-07,23,30,37,2,0,"32.427908","53.688046"
"Iran",2020-01-08,25,33,41,2,0,"32.427908","53.688046"
"Iran",2020-01-09,28,36,44,2,0,"32.427908","53.688046"
"Iran",2020-01-10,30,39,48,3,0,"32.427908","53.688046"
"Iran",2020-01-11,33,43,53,3,0,"32.427908","53.688046"
"Iran",2020-01-12,36,47,58,3,0,"32.427908","53.688046"
"Iran",2020-01-13,39,51,63,4,0,"32.427908","53.688046"
"Iran",2020-01-14,43,56,69,4,0,"32.427908","53.688046"
"Iran",2020-01-15,47,61,75,4,0,"32.427908","53.688046"
"Iran",2020-01-16,52,67,82,5,0,"32.427908","53.688046"
"Iran",2020-01-17,56,73,90,5,0,"32.427908","53.688046"
"Iran",2020-01-18,61,79,97,5,0,"32.427908","53.688046"
"Iran",2020-01-19,67,87,107,6,0,"32.427908","53.688046"
"Iran",2020-01-20,72,94,116,6,0,"32.427908","53.688046"
"Iran",2020-01-21,79,103,127,7,0,"32.427908","53.688046"
"Iran",2020-01-22,86,112,138,8,0,"32.427908","53.688046"
"Iran",2020-01-23,95,123,151,8,0,"32.427908","53.688046"
"Iran",2020-01-24,103,134,165,9,0,"32.427908","53.688046"
"Iran",2020-01-25,112,146,180,10,0,"32.427908","53.688046"
"Iran",2020-01-26,123,160,197,11,0,"32.427908","53.688046"
"Iran",2020-01-27,134,174,214,12,0,"32.427908","53.688046"
"Iran",2020-01-28,146,190,234,13,0,"32.427908","53.688046"
"Iran",2020-01-29,159,207,255,14,0,"32.427908","53.688046"
"Iran",2020-01-30,174,226,278,16,0,"32.427908","53.688046"
"Iran",2020-01-31,190,247,304,17,0,"32.427908","53.688046"
"Iran",2020-02-01,208,270,332,19,0,"32.427908","53.688046"
"Iran",2020-02-02,226,294,362,20,0,"32.427908","53.688046"
"Iran",2020-02-03,247,321,395,22,0,"32.427908","53.688046"
"Iran",2020-02-04,270,351,432,24,0,"32.427908","53.688046"
"Iran",2020-02-05,295,383,471,26,0,"32.427908","53.688046"
"Iran",2020-02-06,321,418,515,29,0,"32.427908","53.688046"
"Iran",2020-02-07,351,456,561,31,0,"32.427908","53.688046"
"Iran",2020-02-08,383,498,613,34,0,"32.427908","53.688046"
"Iran",2020-02-09,418,543,668,37,0,"32.427908","53.688046"
"Iran",2020-02-10,456,593,730,41,0,"32.427908","53.688046"
"Iran",2020-02-11,498,647,796,45,0,"32.427908","53.688046"
