"dia_ano","dias","otimista","casos_estimados","pessimista","x"
121,2020-04-30,132,165,198,184
122,2020-05-01,146,183,220,204
123,2020-05-02,162,202,242,224
124,2020-05-03,179,224,269,237
125,2020-05-04,198,247,296,249
126,2020-05-05,219,274,329,271
127,2020-05-06,242,303,364,291
128,2020-05-07,268,335,402,305
129,2020-05-08,296,370,444,NA
130,2020-05-09,328,410,492,NA
131,2020-05-10,362,453,544,NA
132,2020-05-11,401,501,601,NA
133,2020-05-12,443,554,665,NA
134,2020-05-13,490,613,736,NA
135,2020-05-14,542,678,814,NA
