"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
191,2020-07-09,54,74,94,2263
192,2020-07-10,56,77,98,2320
193,2020-07-11,58,80,102,2338
194,2020-07-12,61,84,107,2377
195,2020-07-13,63,87,111,2427
196,2020-07-14,66,91,116,2476
197,2020-07-15,68,94,120,2515
198,2020-07-16,71,98,125,2580
199,2020-07-17,74,102,130,2629
200,2020-07-18,77,106,135,2691
201,2020-07-19,80,110,140,2717
202,2020-07-20,84,115,146,NA
203,2020-07-21,87,120,153,NA
204,2020-07-22,90,124,158,NA
205,2020-07-23,94,129,164,NA
206,2020-07-24,98,135,172,NA
207,2020-07-25,102,140,178,NA
208,2020-07-26,106,146,186,NA
209,2020-07-27,110,152,194,NA
210,2020-07-28,115,158,201,NA
211,2020-07-29,119,164,209,NA
