"dia_ano","dias","otimista","casos_estimados","pessimista","x"
137,2020-05-16,173,187,201,199
138,2020-05-17,186,201,216,210
139,2020-05-18,201,217,233,221
140,2020-05-19,215,233,251,231
141,2020-05-20,233,252,271,251
142,2020-05-21,251,271,291,262
143,2020-05-22,270,292,314,280
144,2020-05-23,290,314,338,301
145,2020-05-24,314,339,364,NA
146,2020-05-25,338,365,392,NA
147,2020-05-26,363,393,423,NA
148,2020-05-27,392,424,456,NA
149,2020-05-28,422,456,490,NA
150,2020-05-29,455,492,529,NA
151,2020-05-30,490,530,570,NA
