"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Italy",2019-12-30,6,8,10,1,0,"41.87194","12.56738"
"Italy",2019-12-31,6,9,12,1,0,"41.87194","12.56738"
"Italy",2020-01-01,7,10,13,1,0,"41.87194","12.56738"
"Italy",2020-01-02,8,11,14,1,0,"41.87194","12.56738"
"Italy",2020-01-03,9,12,15,1,0,"41.87194","12.56738"
"Italy",2020-01-04,10,14,18,2,0,"41.87194","12.56738"
"Italy",2020-01-05,11,15,19,2,0,"41.87194","12.56738"
"Italy",2020-01-06,12,17,22,2,0,"41.87194","12.56738"
"Italy",2020-01-07,14,19,24,2,0,"41.87194","12.56738"
"Italy",2020-01-08,15,21,27,2,0,"41.87194","12.56738"
"Italy",2020-01-09,17,23,29,2,0,"41.87194","12.56738"
"Italy",2020-01-10,19,26,33,3,0,"41.87194","12.56738"
"Italy",2020-01-11,20,28,36,3,0,"41.87194","12.56738"
"Italy",2020-01-12,23,32,41,3,0,"41.87194","12.56738"
"Italy",2020-01-13,25,35,45,4,0,"41.87194","12.56738"
"Italy",2020-01-14,28,39,50,4,0,"41.87194","12.56738"
"Italy",2020-01-15,31,43,55,5,0,"41.87194","12.56738"
"Italy",2020-01-16,35,48,61,5,0,"41.87194","12.56738"
"Italy",2020-01-17,38,53,68,6,0,"41.87194","12.56738"
"Italy",2020-01-18,43,59,75,6,0,"41.87194","12.56738"
"Italy",2020-01-19,48,66,84,7,0,"41.87194","12.56738"
"Italy",2020-01-20,53,73,93,8,0,"41.87194","12.56738"
"Italy",2020-01-21,58,81,104,9,0,"41.87194","12.56738"
"Italy",2020-01-22,66,91,116,10,0,"41.87194","12.56738"
"Italy",2020-01-23,73,101,129,11,0,"41.87194","12.56738"
"Italy",2020-01-24,81,112,143,12,0,"41.87194","12.56738"
"Italy",2020-01-25,89,124,159,13,0,"41.87194","12.56738"
"Italy",2020-01-26,100,138,176,15,0,"41.87194","12.56738"
"Italy",2020-01-27,110,153,196,17,0,"41.87194","12.56738"
"Italy",2020-01-28,123,171,219,19,0,"41.87194","12.56738"
"Italy",2020-01-29,137,190,243,21,0,"41.87194","12.56738"
"Italy",2020-01-30,152,211,270,23,3,"41.87194","12.56738"
"Italy",2020-01-31,169,234,299,25,3,"41.87194","12.56738"
"Italy",2020-02-01,188,260,332,28,3,"41.87194","12.56738"
"Italy",2020-02-02,208,289,370,31,3,"41.87194","12.56738"
"Italy",2020-02-03,232,321,410,35,3,"41.87194","12.56738"
"Italy",2020-02-04,257,357,457,39,3,"41.87194","12.56738"
"Italy",2020-02-05,286,397,508,43,3,"41.87194","12.56738"
"Italy",2020-02-06,318,441,564,48,3,"41.87194","12.56738"
"Italy",2020-02-07,353,490,627,53,3,"41.87194","12.56738"
"Italy",2020-02-08,393,545,697,59,3,"41.87194","12.56738"
"Italy",2020-02-09,436,605,774,66,3,"41.87194","12.56738"
"Italy",2020-02-10,485,673,861,73,3,"41.87194","12.56738"
"Italy",2020-02-11,539,748,957,81,3,"41.87194","12.56738"
"Italy",2020-02-12,599,831,1063,90,3,"41.87194","12.56738"
"Italy",2020-02-13,666,923,1180,100,3,"41.87194","12.56738"
"Italy",2020-02-14,740,1026,1312,111,3,"41.87194","12.56738"
"Italy",2020-02-15,822,1140,1458,124,3,"41.87194","12.56738"
"Italy",2020-02-16,914,1267,1620,137,3,"41.87194","12.56738"
"Italy",2020-02-17,1015,1408,1801,153,3,"41.87194","12.56738"
"Italy",2020-02-18,1129,1565,2001,170,3,"41.87194","12.56738"
"Italy",2020-02-19,1254,1739,2224,188,3,"41.87194","12.56738"
"Italy",2020-02-20,1394,1933,2472,210,3,"41.87194","12.56738"
"Italy",2020-02-21,1549,2148,2747,233,17,"41.87194","12.56738"
"Italy",2020-02-22,1722,2388,3054,259,79,"41.87194","12.56738"
"Italy",2020-02-23,1913,2653,3393,288,132,"41.87194","12.56738"
"Italy",2020-02-24,2127,2949,3771,320,229,"41.87194","12.56738"
"Italy",2020-02-25,2363,3277,4191,355,322,"41.87194","12.56738"
"Italy",2020-02-26,2627,3642,4657,395,400,"41.87194","12.56738"
"Italy",2020-02-27,2919,4047,5175,439,650,"41.87194","12.56738"
"Italy",2020-02-28,3244,4498,5752,488,888,"41.87194","12.56738"
"Italy",2020-02-29,3605,4999,6393,542,1128,"41.87194","12.56738"
"Italy",2020-03-01,4006,5555,7104,602,1689,"41.87194","12.56738"
"Italy",2020-03-02,4453,6174,7895,669,1835,"41.87194","12.56738"
"Italy",2020-03-03,4948,6861,8774,744,2502,"41.87194","12.56738"
"Italy",2020-03-04,5499,7625,9751,826,3089,"41.87194","12.56738"
"Italy",2020-03-05,6111,8474,10837,918,3858,"41.87194","12.56738"
"Italy",2020-03-06,6791,9417,12043,1021,4636,"41.87194","12.56738"
"Italy",2020-03-07,7548,10466,13384,1134,5883,"41.87194","12.56738"
"Italy",2020-03-08,8388,11631,14874,1261,7375,"41.87194","12.56738"
"Italy",2020-03-09,9322,12926,16530,1401,9172,"41.87194","12.56738"
"Italy",2020-03-10,10360,14365,18370,1557,10149,"41.87194","12.56738"
