location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
Kuwait;2020-05-31;total_cases;17;2020-05-17;14850;2020-05-31;27043;1.82
Kyrgyzstan;2020-05-31;total_cases;25;2020-05-09;1002;2020-05-31;1817;1.81
Laos;2020-05-31;total_cases;60;2020-04-04;10;2020-05-31;19;1.9
Latvia;2020-05-31;total_cases;55;2020-04-09;589;2020-05-31;1066;1.81
Lebanon;2020-05-31;total_cases;43;2020-04-21;677;2020-05-31;1220;1.8
Liberia;2020-05-31;total_cases;31;2020-05-03;158;2020-05-31;288;1.82
Libya;2020-05-31;total_cases;7;2020-05-26;77;2020-05-31;156;2.03
Liechtenstein;2020-05-31;total_cases;72;2020-03-23;46;2020-05-31;83;1.8
Lithuania;2020-05-31;total_cases;56;2020-04-08;912;2020-05-31;1675;1.84
Luxembourg;2020-05-31;total_cases;64;2020-03-31;2178;2020-05-31;4018;1.84
Macedonia;2020-05-31;total_cases;43;2020-04-21;1231;2020-05-31;2226;1.81
Madagascar;2020-05-31;total_cases;13;2020-05-21;405;2020-05-31;771;1.9
Malaysia;2020-05-31;total_cases;55;2020-04-09;4228;2020-05-31;7819;1.85
Maldives;2020-05-31;total_cases;20;2020-05-14;982;2020-05-31;1773;1.81
Mali;2020-05-31;total_cases;25;2020-05-09;692;2020-05-31;1265;1.83
Malta;2020-05-31;total_cases;55;2020-04-09;342;2020-05-31;616;1.8
Mauritania;2020-05-31;total_cases;6;2020-05-28;292;2020-05-31;530;1.82
Mauritius;2020-05-31;total_cases;61;2020-04-03;186;2020-05-31;335;1.8
Mexico;2020-05-31;total_cases;17;2020-05-17;49219;2020-05-31;90664;1.84
Moldova;2020-05-31;total_cases;28;2020-05-06;4476;2020-05-31;8251;1.84
Monaco;2020-05-31;total_cases;63;2020-04-01;55;2020-05-31;99;1.8
Montenegro;2020-05-31;total_cases;61;2020-04-03;174;2020-05-31;324;1.86
Montserrat;2020-05-31;total_cases;57;2020-04-07;6;2020-05-31;11;1.83
Morocco;2020-05-31;total_cases;35;2020-04-29;4321;2020-05-31;7807;1.81
Mozambique;2020-05-31;total_cases;17;2020-05-17;137;2020-05-31;254;1.85
Myanmar;2020-05-31;total_cases;43;2020-04-21;121;2020-05-31;228;1.88
Namibia;2020-05-31;total_cases;62;2020-04-02;13;2020-05-31;24;1.85
Nepal;2020-05-31;total_cases;7;2020-05-26;772;2020-05-31;1572;2.04
Netherlands;2020-05-31;total_cases;52;2020-04-12;25587;2020-05-31;46442;1.82
New.Caledonia;2020-05-31;total_cases;70;2020-03-24;9;2020-05-31;19;2.11
New.Zealand;2020-05-31;total_cases;65;2020-03-29;552;2020-05-31;1154;2.09
Niger;2020-05-31;total_cases;52;2020-04-12;529;2020-05-31;958;1.81
Nigeria;2020-05-31;total_cases;18;2020-05-16;5621;2020-05-31;10162;1.81
Northern.Mariana.Islands;2020-05-31;total_cases;50;2020-04-13;11;2020-05-31;22;2
Norway;2020-05-31;total_cases;63;2020-04-01;4665;2020-05-31;8411;1.8
Oman;2020-05-31;total_cases;14;2020-05-20;6043;2020-05-31;11437;1.89
Pakistan;2020-05-31;total_cases;18;2020-05-16;40151;2020-05-31;72460;1.8
Palestine;2020-05-31;total_cases;39;2020-04-25;342;2020-05-31;627;1.83
Panama;2020-05-31;total_cases;30;2020-05-04;7387;2020-05-31;13463;1.82
Paraguay;2020-05-31;total_cases;26;2020-05-07;462;2020-05-31;986;2.13
Peru;2020-05-31;total_cases;18;2020-05-16;88541;2020-05-31;164476;1.86
Philippines;2020-05-31;total_cases;28;2020-05-06;10004;2020-05-31;18086;1.81
Poland;2020-05-31;total_cases;33;2020-05-01;13105;2020-05-31;23786;1.82
Portugal;2020-05-31;total_cases;50;2020-04-14;17448;2020-05-31;32500;1.86
Puerto.Rico;2020-05-31;total_cases;27;2020-05-07;2031;2020-05-31;3776;1.86
Qatar;2020-05-31;total_cases;18;2020-05-16;30972;2020-05-31;56910;1.84
Romania;2020-05-31;total_cases;39;2020-04-25;10635;2020-05-31;19257;1.81
Russia;2020-05-31;total_cases;23;2020-05-11;221344;2020-05-31;405843;1.83
Rwanda;2020-05-31;total_cases;38;2020-04-26;191;2020-05-31;370;1.94
Saint.Kitts.and.Nevis;2020-05-31;total_cases;62;2020-04-02;8;2020-05-31;15;1.88
Saint.Lucia;2020-05-31;total_cases;64;2020-03-30;9;2020-05-31;18;2
Saint.Vincent.and.the.Grenadines;2020-05-31;total_cases;38;2020-04-26;14;2020-05-31;26;1.86
San.Marino;2020-05-31;total_cases;50;2020-04-14;372;2020-05-31;671;1.8
Sao.Tome.and.Principe;2020-05-31;total_cases;12;2020-05-22;251;2020-05-31;483;1.92
Saudi.Arabia;2020-05-31;total_cases;20;2020-05-14;46869;2020-05-31;85261;1.82
Senegal;2020-05-31;total_cases;22;2020-05-12;1995;2020-05-31;3645;1.83
Serbia;2020-05-31;total_cases;45;2020-04-19;6318;2020-05-31;11412;1.81
Seychelles;2020-05-31;total_cases;76;2020-03-19;6;2020-05-31;11;1.83
Sierra.Leone;2020-05-31;total_cases;18;2020-05-16;462;2020-05-31;861;1.86
Singapore;2020-05-31;total_cases;30;2020-05-04;18778;2020-05-31;34884;1.86
Sint.Maarten.(Dutch.part);2020-05-31;total_cases;56;2020-04-08;40;2020-05-31;77;1.92
Slovakia;2020-05-31;total_cases;50;2020-04-14;835;2020-05-31;1522;1.82
Slovenia;2020-05-31;total_cases;64;2020-03-31;814;2020-05-31;1473;1.81
Somalia;2020-05-31;total_cases;23;2020-05-11;1089;2020-05-31;1976;1.81
South.Africa;2020-05-31;total_cases;14;2020-05-20;18003;2020-05-31;32683;1.82
South.Korea;2020-05-31;total_cases;90;2020-03-05;6284;2020-05-31;11503;1.83
Spain;2020-05-31;total_cases;61;2020-04-02;126535;2020-05-30;239429;1.89
Sri.Lanka;2020-05-31;total_cases;22;2020-05-12;889;2020-05-31;1633;1.84
Sudan;2020-05-31;total_cases;14;2020-05-20;2728;2020-05-31;5026;1.84
Suriname;2020-05-31;total_cases;5;2020-05-29;12;2020-05-31;23;1.92
Swaziland;2020-05-31;total_cases;27;2020-05-07;153;2020-05-31;285;1.86
Sweden;2020-05-31;total_cases;35;2020-04-29;20302;2020-05-31;37542;1.85
Switzerland;2020-05-31;total_cases;63;2020-04-01;17070;2020-05-31;30779;1.8
Syria;2020-05-31;total_cases;11;2020-05-22;59;2020-05-31;122;2.07
Taiwan;2020-05-31;total_cases;70;2020-03-25;235;2020-05-31;442;1.88
Tajikistan;2020-05-31;total_cases;14;2020-05-20;1936;2020-05-31;3807;1.97
Tanzania;2020-05-31;total_cases;42;2020-04-21;254;2020-05-31;509;2
Thailand;2020-05-31;total_cases;64;2020-03-31;1651;2020-05-31;3081;1.87
Togo;2020-05-31;total_cases;20;2020-05-14;238;2020-05-31;442;1.86
Trinidad.and.Tobago;2020-05-31;total_cases;69;2020-03-26;65;2020-05-31;117;1.8
Tunisia;2020-05-31;total_cases;57;2020-04-07;596;2020-05-31;1077;1.81
Turkey;2020-05-31;total_cases;44;2020-04-20;90980;2020-05-31;163942;1.8
Uganda;2020-05-31;total_cases;8;2020-05-26;253;2020-05-31;458;1.81
Ukraine;2020-05-31;total_cases;29;2020-05-05;12697;2020-05-31;23672;1.86
United.Arab.Emirates;2020-05-31;total_cases;23;2020-05-11;18878;2020-05-31;34557;1.83
United.Kingdom;2020-05-31;total_cases;39;2020-04-25;148377;2020-05-31;274762;1.85
United.States;2020-05-31;total_cases;37;2020-04-27;988451;2020-05-31;1790191;1.81
United.States.Virgin.Islands;2020-05-31;total_cases;61;2020-04-02;33;2020-05-31;69;2.09
Uruguay;2020-05-31;total_cases;53;2020-04-11;453;2020-05-31;823;1.82
Uzbekistan;2020-05-31;total_cases;35;2020-04-29;2002;2020-05-31;3662;1.83
Vatican;2020-05-31;total_cases;61;2020-04-02;6;2020-05-31;12;2
Venezuela;2020-05-31;total_cases;14;2020-05-20;824;2020-05-31;1510;1.83
Vietnam;2020-05-31;total_cases;68;2020-03-27;171;2020-05-31;328;1.92
World;2020-05-31;total_cases;32;2020-05-02;3390732;2020-05-31;6136085;1.81
Yemen;2020-05-31;total_cases;15;2020-05-19;167;2020-05-31;323;1.93
