"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
115,2020-04-24,947,1307,1667,1170
116,2020-04-25,1015,1400,1785,1209
117,2020-04-26,1088,1501,1914,1235
118,2020-04-27,1165,1608,2051,1337
119,2020-04-28,1249,1723,2197,1476
120,2020-04-29,1338,1846,2354,1995
121,2020-04-30,1433,1978,2523,2085
122,2020-05-01,1536,2119,2702,2394
123,2020-05-02,1646,2271,2896,NA
124,2020-05-03,1763,2433,3103,NA
125,2020-05-04,1889,2607,3325,NA
126,2020-05-05,2024,2793,3562,NA
127,2020-05-06,2169,2993,3817,NA
128,2020-05-07,2324,3207,4090,NA
129,2020-05-08,2490,3436,4382,NA
