"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-29,43926,46687,45306,49357,41255,45057
2020-06-30,45716,47759,46738,50917,42559,46957
2020-07-01,47578,48794,48186,52494,43878,48175
2020-07-02,49517,49791,49654,54093,45215,49536
2020-07-03,51534,50750,51142,55714,46570,50765
2020-07-04,53634,51669,52652,57359,47945,52306
2020-07-05,55819,52549,54184,59028,49340,52728
2020-07-06,58093,53389,55741,60725,50757,53151
2020-07-07,60459,54190,57324,62449,52199,54802
2020-07-08,62923,54951,58937,64206,53668,56344
2020-07-09,65486,55674,60580,65996,55164,57614
2020-07-10,68154,56360,62257,67823,56691,NA
2020-07-11,70931,57009,63970,69689,58251,NA
2020-07-12,73820,57622,65721,71597,59845,NA
2020-07-13,76828,58200,67514,73550,61478,NA
2020-07-14,79958,58745,69352,75553,63151,NA
2020-07-15,83215,59257,71236,77605,64867,NA
2020-07-16,86606,59739,73172,79714,66630,NA
2020-07-17,90134,60192,75163,81883,68443,NA
2020-07-18,93806,60616,77211,84114,70308,NA
2020-07-19,97628,61013,79320,86412,72228,NA
