"dia_ano","dias","otimista","casos_estimados","pessimista","x"
189,2020-07-07,337,367,397,376
190,2020-07-08,343,373,403,386
191,2020-07-09,348,379,410,393
192,2020-07-10,354,385,416,393
193,2020-07-11,358,390,422,396
194,2020-07-12,364,396,428,396
195,2020-07-13,368,401,434,397
196,2020-07-14,373,406,439,398
197,2020-07-15,376,410,444,403
198,2020-07-16,381,415,449,415
199,2020-07-17,385,419,453,425
200,2020-07-18,388,423,458,NA
201,2020-07-19,392,427,462,NA
202,2020-07-20,396,431,466,NA
203,2020-07-21,399,435,471,NA
204,2020-07-22,402,438,474,NA
205,2020-07-23,405,441,477,NA
206,2020-07-24,409,445,481,NA
207,2020-07-25,411,448,485,NA
208,2020-07-26,413,450,487,NA
209,2020-07-27,416,453,490,NA
