"dia_ano","dias","otimista","casos_estimados","pessimista","x"
145,2020-05-24,204,217,230,226
146,2020-05-25,211,224,237,230
147,2020-05-26,218,232,246,234
148,2020-05-27,226,240,254,240
149,2020-05-28,233,248,263,255
150,2020-05-29,241,256,271,257
151,2020-05-30,248,264,280,263
152,2020-05-31,256,272,288,271
153,2020-06-01,263,280,297,NA
154,2020-06-02,271,288,305,NA
155,2020-06-03,279,296,313,NA
156,2020-06-04,285,303,321,NA
157,2020-06-05,293,311,329,NA
158,2020-06-06,299,318,337,NA
159,2020-06-07,307,326,345,NA
