"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-04-10,30,30,30,36,24,32
2020-04-11,35,35,35,42,28,33
2020-04-12,41,41,41,50,32,35
2020-04-13,48,48,48,58,38,42
2020-04-14,56,56,56,68,44,64
2020-04-15,66,66,66,80,52,69
2020-04-16,78,78,78,95,61,76
2020-04-17,91,91,91,110,72,92
2020-04-18,107,107,107,130,84,NA
2020-04-19,126,126,126,153,99,NA
2020-04-20,148,148,148,179,117,NA
2020-04-21,174,173,174,211,137,NA
2020-04-22,204,203,204,247,161,NA
2020-04-23,239,238,238,289,187,NA
2020-04-24,281,280,280,339,221,NA
