"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-06-08,7129,7128,7128,7822,6434,7031
2020-06-09,7478,7477,7478,8207,6749,7314
2020-06-10,7844,7843,7844,8608,7080,7831
2020-06-11,8228,8227,8228,9030,7426,8457
2020-06-12,8631,8630,8630,9471,7789,8705
2020-06-13,9054,9052,9053,9935,8171,9233
2020-06-14,9497,9495,9496,10421,8571,9583
2020-06-15,9962,9960,9961,10932,8990,9716
2020-06-16,10449,10447,10448,11466,9430,10557
2020-06-17,10961,10959,10960,12028,9892,11085
2020-06-18,11498,11495,11496,12616,10376,11919
2020-06-19,12060,12058,12059,13234,10884,NA
2020-06-20,12651,12648,12650,13883,11417,NA
2020-06-21,13270,13266,13268,14561,11975,NA
2020-06-22,13920,13916,13918,15274,12562,NA
2020-06-23,14601,14596,14598,16020,13176,NA
2020-06-24,15316,15310,15313,16805,13821,NA
2020-06-25,16066,16059,16062,17627,14497,NA
2020-06-26,16852,16845,16848,18490,15206,NA
2020-06-27,17677,17669,17673,19395,15951,NA
2020-06-28,18543,18533,18538,20344,16732,NA
