"dia_ano","dias","otimista","casos_estimados","pessimista","x"
130,2020-05-09,296,332,368,355
131,2020-05-10,320,358,396,379
132,2020-05-11,345,386,427,399
133,2020-05-12,372,417,462,423
134,2020-05-13,401,449,497,444
135,2020-05-14,433,485,537,470
136,2020-05-15,467,523,579,496
137,2020-05-16,504,564,624,524
138,2020-05-17,543,608,673,NA
139,2020-05-18,586,656,726,NA
140,2020-05-19,631,707,783,NA
141,2020-05-20,681,763,845,NA
142,2020-05-21,735,823,911,NA
143,2020-05-22,792,887,982,NA
144,2020-05-23,854,957,1060,NA
