"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,9625,10095,10565,10547
164,2020-06-12,10129,10624,11119,11224
165,2020-06-13,10644,11164,11684,11710
166,2020-06-14,11165,11711,12257,11865
167,2020-06-15,11693,12265,12837,12180
168,2020-06-16,12226,12824,13422,13010
169,2020-06-17,12762,13386,14010,13567
170,2020-06-18,13298,13948,14598,13804
171,2020-06-19,13834,14510,15186,14353
172,2020-06-20,14367,15069,15771,14952
173,2020-06-21,14895,15623,16351,15181
174,2020-06-22,15417,16171,16925,NA
175,2020-06-23,15932,16711,17490,NA
176,2020-06-24,16438,17241,18044,NA
177,2020-06-25,16931,17759,18587,NA
178,2020-06-26,17414,18265,19116,NA
179,2020-06-27,17884,18758,19632,NA
180,2020-06-28,18339,19235,20131,NA
181,2020-06-29,18779,19697,20615,NA
182,2020-06-30,19203,20142,21081,NA
183,2020-07-01,19612,20571,21530,NA
