"dia_ano","dias","otimista","casos_estimados","pessimista","x"
125,2020-05-04,72,85,98,79
126,2020-05-05,78,92,106,85
127,2020-05-06,84,99,114,92
128,2020-05-07,90,106,122,101
129,2020-05-08,96,113,130,114
130,2020-05-09,103,121,139,124
131,2020-05-10,109,129,149,135
132,2020-05-11,116,137,158,139
133,2020-05-12,124,146,168,NA
134,2020-05-13,131,155,179,NA
135,2020-05-14,139,164,189,NA
136,2020-05-15,147,173,199,NA
137,2020-05-16,154,182,210,NA
138,2020-05-17,162,191,220,NA
139,2020-05-18,170,201,232,NA
