"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
177,2020-06-25,5735,6809,7883,117311
178,2020-06-26,5879,6979,8079,121163
179,2020-06-27,6024,7152,8280,122759
180,2020-06-28,6174,7330,8486,124105
181,2020-06-29,6329,7513,8697,125012
182,2020-06-30,6486,7700,8914,127119
183,2020-07-01,6647,7891,9135,129328
184,2020-07-02,6813,8088,9363,134984
185,2020-07-03,6982,8289,9596,137074
186,2020-07-04,7156,8495,9834,137762
187,2020-07-05,7334,8707,10080,139871
188,2020-07-06,7516,8923,10330,NA
189,2020-07-07,7704,9146,10588,NA
190,2020-07-08,7895,9373,10851,NA
191,2020-07-09,8092,9606,11120,NA
192,2020-07-10,8293,9845,11397,NA
193,2020-07-11,8499,10090,11681,NA
194,2020-07-12,8711,10342,11973,NA
195,2020-07-13,8928,10599,12270,NA
196,2020-07-14,9150,10863,12576,NA
197,2020-07-15,9378,11133,12888,NA
