location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-04;total_deaths;47;2020-06-21;300;2020-08-04;545;1.82
AL;2020-08-04;total_deaths;47;2020-06-21;884;2020-08-04;1621;1.83
AM;2020-08-04;total_deaths;74;2020-05-25;1781;2020-08-04;3299;1.85
AP;2020-08-04;total_deaths;55;2020-06-13;319;2020-08-04;581;1.82
BA;2020-08-04;total_deaths;35;2020-07-03;2001;2020-08-04;3678;1.84
CE;2020-08-04;total_deaths;59;2020-06-09;4309;2020-08-04;7806;1.81
DF;2020-08-04;total_deaths;27;2020-07-11;871;2020-08-04;1572;1.8
ES;2020-08-04;total_deaths;45;2020-06-23;1425;2020-08-04;2628;1.84
GO;2020-08-04;total_deaths;22;2020-07-16;986;2020-08-04;1791;1.82
MA;2020-08-04;total_deaths;48;2020-06-20;1684;2020-08-04;3085;1.83
MG;2020-08-04;total_deaths;26;2020-07-12;1576;2020-08-04;2894;1.84
MS;2020-08-04;total_deaths;18;2020-07-20;228;2020-08-04;432;1.89
MT;2020-08-04;total_deaths;26;2020-07-12;1047;2020-08-04;1921;1.83
PA;2020-08-04;total_deaths;65;2020-06-03;3193;2020-08-04;5799;1.82
PB;2020-08-04;total_deaths;36;2020-07-02;1044;2020-08-04;1901;1.82
PE;2020-08-04;total_deaths;56;2020-06-12;3694;2020-08-04;6717;1.82
PI;2020-08-04;total_deaths;34;2020-07-04;762;2020-08-04;1401;1.84
PR;2020-08-04;total_deaths;24;2020-07-14;1146;2020-08-04;2128;1.86
RJ;2020-08-04;total_deaths;55;2020-06-13;7592;2020-08-04;13715;1.81
RN;2020-08-04;total_deaths;37;2020-07-01;1067;2020-08-04;1926;1.81
RO;2020-08-04;total_deaths;40;2020-06-28;486;2020-08-04;898;1.85
RR;2020-08-04;total_deaths;38;2020-06-30;283;2020-08-04;528;1.87
RS;2020-08-04;total_deaths;21;2020-07-17;1166;2020-08-04;2099;1.8
SC;2020-08-04;total_deaths;19;2020-07-19;685;2020-08-04;1235;1.8
SE;2020-08-04;total_deaths;32;2020-07-06;826;2020-08-04;1509;1.83
SP;2020-08-04;total_deaths;45;2020-06-23;13068;2020-08-04;23702;1.81
TO;2020-08-04;total_deaths;32;2020-07-06;224;2020-08-04;408;1.82
