"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,11383,12370,13357,13304
171,2020-06-19,12137,13190,14243,14027
172,2020-06-20,12941,14063,15185,14880
173,2020-06-21,13798,14995,16192,15619
174,2020-06-22,14712,15988,17264,16536
175,2020-06-23,15686,17047,18408,17568
176,2020-06-24,16725,18176,19627,18622
177,2020-06-25,17833,19380,20927,19547
178,2020-06-26,19015,20664,22313,20863
179,2020-06-27,20274,22032,23790,21620
180,2020-06-28,21617,23492,25367,21984
181,2020-06-29,23049,25048,27047,NA
182,2020-06-30,24575,26707,28839,NA
183,2020-07-01,26202,28475,30748,NA
184,2020-07-02,27939,30362,32785,NA
185,2020-07-03,29789,32373,34957,NA
186,2020-07-04,31762,34517,37272,NA
187,2020-07-05,33866,36803,39740,NA
188,2020-07-06,36109,39241,42373,NA
189,2020-07-07,38501,41840,45179,NA
190,2020-07-08,41050,44611,48172,NA
