"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-24,20657,20900,20778,21406,20150,21191
2020-05-25,22300,22526,22413,23090,21736,22786
2020-05-26,24073,24265,24169,24899,23439,24278
2020-05-27,25988,26122,26055,26842,25268,26145
2020-05-28,28055,28104,28080,28928,27232,27979
2020-05-29,30286,30216,30251,31165,29337,30482
2020-05-30,32694,32464,32579,33563,31595,32620
2020-05-31,35294,34851,35072,36132,34012,34639
2020-06-01,38101,37384,37742,38882,36602,NA
2020-06-02,41131,40066,40598,41825,39371,NA
2020-06-03,44402,42902,43652,44971,42333,NA
2020-06-04,47933,45894,46914,48331,45497,NA
2020-06-05,51745,49044,50394,51917,48871,NA
2020-06-06,55860,52355,54108,55743,52473,NA
2020-06-07,60302,55827,58064,59818,56310,NA
