"dia_ano","dias","otimista","casos_estimados","pessimista","x"
148,2020-05-27,2582,2719,2856,2671
149,2020-05-28,2681,2823,2965,2733
150,2020-05-29,2778,2925,3072,2859
151,2020-05-30,2873,3025,3177,2956
152,2020-05-31,2966,3123,3280,3010
153,2020-06-01,3056,3218,3380,3188
154,2020-06-02,3143,3310,3477,3421
155,2020-06-03,3229,3400,3571,3605
156,2020-06-04,3309,3485,3661,NA
157,2020-06-05,3388,3568,3748,NA
158,2020-06-06,3462,3646,3830,NA
159,2020-06-07,3534,3721,3908,NA
160,2020-06-08,3602,3793,3984,NA
161,2020-06-09,3667,3861,4055,NA
162,2020-06-10,3727,3925,4123,NA
