"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
184,2020-07-02,8,11,14,379
185,2020-07-03,9,12,15,400
186,2020-07-04,9,12,15,407
187,2020-07-05,10,13,16,415
188,2020-07-06,10,13,16,423
189,2020-07-07,10,14,18,459
190,2020-07-08,11,15,19,475
191,2020-07-09,11,15,19,469
192,2020-07-10,12,16,20,488
193,2020-07-11,13,17,21,493
194,2020-07-12,13,18,23,496
195,2020-07-13,13,18,23,NA
196,2020-07-14,14,19,24,NA
197,2020-07-15,15,20,25,NA
198,2020-07-16,16,21,26,NA
199,2020-07-17,16,22,28,NA
200,2020-07-18,17,23,29,NA
201,2020-07-19,18,24,30,NA
202,2020-07-20,19,25,31,NA
203,2020-07-21,19,26,33,NA
204,2020-07-22,21,28,35,NA
