"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
170,2020-06-18,200,246,292,5490
171,2020-06-19,206,254,302,5647
172,2020-06-20,214,263,312,5813
173,2020-06-21,221,272,323,5881
174,2020-06-22,228,281,334,5989
175,2020-06-23,236,291,346,6117
176,2020-06-24,245,301,357,6382
177,2020-06-25,253,311,369,6671
178,2020-06-26,262,322,382,6926
179,2020-06-27,271,333,395,6926
180,2020-06-28,279,344,409,7209
181,2020-06-29,289,356,423,NA
182,2020-06-30,299,368,437,NA
183,2020-07-01,310,381,452,NA
184,2020-07-02,320,394,468,NA
185,2020-07-03,331,407,483,NA
186,2020-07-04,342,421,500,NA
187,2020-07-05,353,435,517,NA
188,2020-07-06,366,450,534,NA
189,2020-07-07,379,466,553,NA
190,2020-07-08,392,482,572,NA
