"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
163,2020-06-11,21,23,25,457
164,2020-06-12,22,24,26,478
165,2020-06-13,24,26,28,503
166,2020-06-14,25,27,29,513
167,2020-06-15,26,28,30,531
168,2020-06-16,27,29,31,558
169,2020-06-17,29,31,33,586
170,2020-06-18,30,32,34,609
171,2020-06-19,31,34,37,638
172,2020-06-20,32,35,38,657
173,2020-06-21,34,37,40,670
174,2020-06-22,35,38,41,NA
175,2020-06-23,37,40,43,NA
176,2020-06-24,39,42,45,NA
177,2020-06-25,40,43,46,NA
178,2020-06-26,42,45,48,NA
179,2020-06-27,43,47,51,NA
180,2020-06-28,45,49,53,NA
181,2020-06-29,46,50,54,NA
182,2020-06-30,48,52,56,NA
183,2020-07-01,50,54,58,NA
