"dia_ano","dias","otimista","casos_estimados","pessimista","x"
159,2020-06-07,8778,9218,9658,9145
160,2020-06-08,8961,9411,9861,9188
161,2020-06-09,9140,9599,10058,9522
162,2020-06-10,9316,9783,10250,9862
163,2020-06-11,9486,9962,10438,10145
164,2020-06-12,9652,10136,10620,10368
165,2020-06-13,9813,10305,10797,10581
166,2020-06-14,9968,10468,10968,10694
167,2020-06-15,10118,10626,11134,NA
168,2020-06-16,10264,10779,11294,NA
169,2020-06-17,10405,10927,11449,NA
170,2020-06-18,10540,11069,11598,NA
171,2020-06-19,10671,11206,11741,NA
172,2020-06-20,10795,11337,11879,NA
173,2020-06-21,10916,11464,12012,NA
