"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,156,164,172,166
154,2020-06-02,164,173,182,172
155,2020-06-03,173,182,191,180
156,2020-06-04,182,191,200,186
157,2020-06-05,191,201,211,198
158,2020-06-06,200,210,220,208
159,2020-06-07,209,220,231,217
160,2020-06-08,218,229,240,234
161,2020-06-09,226,238,250,NA
162,2020-06-10,235,247,259,NA
163,2020-06-11,243,256,269,NA
164,2020-06-12,251,264,277,NA
165,2020-06-13,259,272,285,NA
166,2020-06-14,266,280,294,NA
167,2020-06-15,274,288,302,NA
