"dia_ano","dias","otimista","casos_estimados","pessimista","x"
153,2020-06-01,183,221,259,228
154,2020-06-02,192,233,274,237
155,2020-06-03,202,245,288,247
156,2020-06-04,213,258,303,254
157,2020-06-05,224,271,318,260
158,2020-06-06,235,285,335,269
159,2020-06-07,248,300,352,272
160,2020-06-08,260,315,370,278
161,2020-06-09,274,332,390,NA
162,2020-06-10,288,349,410,NA
163,2020-06-11,303,367,431,NA
164,2020-06-12,319,386,453,NA
165,2020-06-13,335,406,477,NA
166,2020-06-14,353,427,501,NA
167,2020-06-15,371,449,527,NA
