"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
147,2020-05-26,6844,7157,7470,6967
148,2020-05-27,7262,7594,7926,7619
149,2020-05-28,7696,8048,8400,8152
150,2020-05-29,8145,8518,8891,8469
151,2020-05-30,8611,9005,9399,9313
152,2020-05-31,9091,9507,9923,9602
153,2020-06-01,9585,10023,10461,9890
154,2020-06-02,10091,10552,11013,10511
155,2020-06-03,10608,11093,11578,NA
156,2020-06-04,11136,11645,12154,NA
157,2020-06-05,11673,12207,12741,NA
158,2020-06-06,12217,12776,13335,NA
159,2020-06-07,12767,13351,13935,NA
160,2020-06-08,13321,13930,14539,NA
161,2020-06-09,13876,14511,15146,NA
