"dia_ano","dias","otimista","casos_estimados","pessimista","x"
177,2020-06-25,371,434,497,467
178,2020-06-26,386,451,516,476
179,2020-06-27,401,469,537,476
180,2020-06-28,416,487,558,486
181,2020-06-29,433,506,579,500
182,2020-06-30,450,526,602,518
183,2020-07-01,467,546,625,520
184,2020-07-02,486,568,650,530
185,2020-07-03,505,590,675,533
186,2020-07-04,524,613,702,548
187,2020-07-05,545,637,729,555
188,2020-07-06,566,662,758,NA
189,2020-07-07,588,688,788,NA
190,2020-07-08,611,714,817,NA
191,2020-07-09,635,742,849,NA
192,2020-07-10,659,771,883,NA
193,2020-07-11,685,801,917,NA
194,2020-07-12,712,833,954,NA
195,2020-07-13,740,865,990,NA
196,2020-07-14,769,899,1029,NA
197,2020-07-15,799,934,1069,NA
