"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
175,2020-06-23,140,153,166,143
176,2020-06-24,149,162,175,148
177,2020-06-25,158,172,186,167
178,2020-06-26,167,182,197,184
179,2020-06-27,177,193,209,184
180,2020-06-28,187,204,221,215
181,2020-06-29,198,216,234,224
182,2020-06-30,209,228,247,234
183,2020-07-01,221,241,261,245
184,2020-07-02,233,254,275,255
185,2020-07-03,245,267,289,261
186,2020-07-04,258,281,304,NA
187,2020-07-05,272,296,320,NA
188,2020-07-06,284,310,336,NA
189,2020-07-07,298,325,352,NA
190,2020-07-08,313,341,369,NA
191,2020-07-09,328,357,386,NA
192,2020-07-10,342,373,404,NA
193,2020-07-11,357,389,421,NA
194,2020-07-12,372,406,440,NA
195,2020-07-13,387,422,457,NA
