"dia_ano","dias","otimista","casos_estimados","pessimista","x"
162,2020-06-10,136,146,156,146
163,2020-06-11,148,159,170,160
164,2020-06-12,160,172,184,175
165,2020-06-13,174,187,200,192
166,2020-06-14,189,203,217,209
167,2020-06-15,205,220,235,216
168,2020-06-16,223,239,255,226
169,2020-06-17,242,259,276,266
170,2020-06-18,262,281,300,281
171,2020-06-19,284,305,326,309
172,2020-06-20,309,331,353,335
173,2020-06-21,335,359,383,NA
174,2020-06-22,363,389,415,NA
175,2020-06-23,394,422,450,NA
176,2020-06-24,427,458,489,NA
177,2020-06-25,463,497,531,NA
178,2020-06-26,503,539,575,NA
179,2020-06-27,546,585,624,NA
180,2020-06-28,592,635,678,NA
181,2020-06-29,642,688,734,NA
182,2020-06-30,697,747,797,NA
