"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-03-02,207970,63751,135860,156269,115451,90865
2020-03-03,218342,70092,144217,165882,122552,93077
2020-03-04,229232,77050,153141,176146,130136,95316
2020-03-05,240664,84683,162674,187111,138237,98172
2020-03-06,252667,93053,172860,198828,146892,102133
2020-03-07,265269,102227,183748,211351,156145,105824
2020-03-08,278498,112278,195388,224740,166036,109695
2020-03-09,292388,123284,207836,239058,176614,114235
2020-03-10,306970,135329,221150,254372,187928,118613
2020-03-11,322280,148502,235391,270752,200030,125497
2020-03-12,338353,162900,250626,288276,212976,133853
2020-03-13,355228,178624,266926,307024,226828,143259
2020-03-14,372944,195784,284364,327082,241646,154774
2020-03-15,391544,214493,303018,348538,257498,167418
2020-03-16,411072,234873,322972,371490,274454,180094
2020-03-17,431573,257047,344310,396033,292587,194843
2020-03-18,453097,281148,367122,422272,311972,213149
2020-03-19,475695,307311,391503,450316,332690,242374
2020-03-20,499419,335672,417546,480271,354821,271116
2020-03-21,524327,366373,445350,512252,378448,305235
2020-03-22,550477,399553,475015,546373,403657,338235
2020-03-23,577931,435352,506642,582751,430533,377968
2020-03-24,606755,473905,540330,621500,459160,416881
2020-03-25,637015,515343,576179,662734,489624,468092
2020-03-26,668785,559785,614285,706565,522005,527839
2020-03-27,702140,607341,654740,753097,556383,591796
2020-03-28,737158,658105,697632,802432,592832,656834
2020-03-29,773923,712152,743038,854659,631417,715377
2020-03-30,812521,769534,791028,909859,672197,777187
2020-03-31,853044,830277,841660,968097,715223,851587
2020-04-01,895588,894379,894984,1029431,760537,928491
2020-04-02,940254,961801,951028,1093894,808162,1006063
2020-04-03,987147,1032471,1009809,1161506,858112,1087822
2020-04-04,1036380,1106275,1071328,1232266,910390,1174306
2020-04-05,1088067,1183063,1135565,1306153,964977,1245601
2020-04-06,1142333,1262638,1202486,1383127,1021845,1316988
2020-04-07,1199305,1344766,1272036,1463125,1080947,1391881
2020-04-08,1259118,1429172,1344145,1546067,1142223,1476792
2020-04-09,1321915,1515543,1418729,1631855,1205603,1563819
2020-04-10,1387843,1603533,1495688,1720375,1271001,1653160
2020-04-11,1457059,1692769,1574914,1811502,1338326,1734868
2020-04-12,1529727,1782853,1656290,1905103,1407477,1807256
2020-04-13,1606020,1873374,1739697,2001040,1478354,1873639
2020-04-14,1686118,1963912,1825015,2099174,1550856,1953786
2020-04-15,1770210,2054047,1912128,2199374,1624882,2033745
2020-04-16,1858496,2143365,2000930,2301516,1700344,2117297
2020-04-17,1951185,2231468,2091326,2405491,1777161,2199460
2020-04-18,2048498,2317981,2183240,2511213,1855267,2278484
2020-04-19,2150663,2402555,2276609,2618608,1934610,2350993
2020-04-20,2257924,2484875,2371400,2727639,2015161,2427353
2020-04-21,2370534,2564663,2467598,2838288,2096908,2513399
2020-04-22,2488760,2641680,2565220,2950575,2179865,2579823
2020-04-23,2612883,2715728,2664306,3064546,2264066,2657910
2020-04-24,2743196,2786652,2764924,3180279,2349569,2730743
2020-04-25,2880008,2854336,2867172,3297887,2436457,2832459
2020-04-26,3023644,2918703,2971174,3417513,2524835,2915995
2020-04-27,3174443,2979715,3077079,3539327,2614831,2981427
2020-04-28,3332763,3037363,3185063,3663533,2706593,3054409
2020-04-29,3498979,3091674,3295326,3790360,2800292,3130800
2020-04-30,3673484,3142697,3408090,3920064,2896116,3307660
2020-05-01,3856693,3190505,3523599,4052925,2994273,NA
2020-05-02,4049039,3235191,3642115,4189244,3094986,NA
2020-05-03,4250978,3276864,3763921,4329349,3198493,NA
2020-05-04,4462989,3315642,3889316,4473581,3305051,NA
2020-05-05,4685573,3351655,4018614,4622302,3414926,NA
2020-05-06,4919258,3385039,4152148,4775896,3528400,NA
2020-05-07,5164598,3415932,4290265,4934762,3645768,NA
