"dia_ano","dias","otimista","casos_estimados","pessimista","x"
180,2020-06-28,444,512,580,563
181,2020-06-29,474,546,618,582
182,2020-06-30,504,581,658,593
183,2020-07-01,537,619,701,634
184,2020-07-02,572,659,746,674
185,2020-07-03,608,701,794,709
186,2020-07-04,648,747,846,755
187,2020-07-05,690,795,900,807
188,2020-07-06,735,847,959,826
189,2020-07-07,783,902,1021,846
190,2020-07-08,833,960,1087,882
191,2020-07-09,887,1023,1159,NA
192,2020-07-10,945,1089,1233,NA
193,2020-07-11,1006,1160,1314,NA
194,2020-07-12,1071,1235,1399,NA
195,2020-07-13,1141,1315,1489,NA
196,2020-07-14,1215,1400,1585,NA
197,2020-07-15,1293,1491,1689,NA
198,2020-07-16,1378,1588,1798,NA
199,2020-07-17,1467,1691,1915,NA
200,2020-07-18,1562,1801,2040,NA
