"dia_ano","dias","otimista","casos_estimados","pessimista","x"
172,2020-06-20,11829,12439,13049,12494
173,2020-06-21,12035,12656,13277,12588
174,2020-06-22,12238,12869,13500,12634
175,2020-06-23,12437,13078,13719,13068
176,2020-06-24,12631,13282,13933,13352
177,2020-06-25,12820,13481,14142,13759
178,2020-06-26,13004,13675,14346,13966
179,2020-06-27,13184,13864,14544,14263
180,2020-06-28,13359,14048,14737,14338
181,2020-06-29,13529,14227,14925,14398
182,2020-06-30,13695,14401,15107,14763
183,2020-07-01,13855,14570,15285,NA
184,2020-07-02,14010,14733,15456,NA
185,2020-07-03,14162,14892,15622,NA
186,2020-07-04,14307,15045,15783,NA
187,2020-07-05,14448,15193,15938,NA
188,2020-07-06,14584,15336,16088,NA
189,2020-07-07,14715,15474,16233,NA
190,2020-07-08,14842,15608,16374,NA
191,2020-07-09,14964,15736,16508,NA
192,2020-07-10,15081,15859,16637,NA
