"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,81,117,153,147
179,2020-06-27,85,124,163,147
180,2020-06-28,91,132,173,149
181,2020-06-29,97,140,183,154
182,2020-06-30,102,148,194,160
183,2020-07-01,108,157,206,163
184,2020-07-02,115,167,219,167
185,2020-07-03,122,177,232,169
186,2020-07-04,130,188,246,169
187,2020-07-05,137,199,261,169
188,2020-07-06,145,211,277,173
189,2020-07-07,154,224,294,NA
190,2020-07-08,164,238,312,NA
191,2020-07-09,174,252,330,NA
192,2020-07-10,184,267,350,NA
193,2020-07-11,196,284,372,NA
194,2020-07-12,208,301,394,NA
195,2020-07-13,220,319,418,NA
196,2020-07-14,233,338,443,NA
197,2020-07-15,248,359,470,NA
198,2020-07-16,263,381,499,NA
