"dia_ano","dias","otimista","casos_estimados","pessimista","x"
131,2020-05-10,86,91,96,88
132,2020-05-11,92,97,102,92
133,2020-05-12,97,102,107,93
134,2020-05-13,103,109,115,105
135,2020-05-14,109,115,121,117
136,2020-05-15,116,122,128,122
137,2020-05-16,122,129,136,136
138,2020-05-17,130,137,144,139
139,2020-05-18,137,145,153,NA
140,2020-05-19,145,153,161,NA
141,2020-05-20,154,162,170,NA
142,2020-05-21,163,172,181,NA
143,2020-05-22,173,182,191,NA
144,2020-05-23,183,193,203,NA
145,2020-05-24,193,204,215,NA
