"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-07-03,17931,18754,18342,20069,16615,18854
2020-07-04,18956,19728,19342,21163,17521,20098
2020-07-05,20040,20728,20384,22304,18464,20891
2020-07-06,21185,21755,21470,23492,19448,21496
2020-07-07,22396,22804,22600,24728,20472,22406
2020-07-08,23676,23876,23776,26015,21537,23835
2020-07-09,25030,24966,24998,27352,22644,25264
2020-07-10,26461,26074,26268,28742,23794,26396
2020-07-11,27973,27196,27584,30182,24986,27636
2020-07-12,29572,28329,28950,31676,26224,28411
2020-07-13,31263,29472,30368,33228,27508,28792
2020-07-14,33050,30619,31834,34832,28836,NA
2020-07-15,34939,31770,33354,36495,30213,NA
2020-07-16,36936,32921,34928,38217,31639,NA
2020-07-17,39047,34068,36558,40001,33115,NA
2020-07-18,41279,35208,38244,41845,34643,NA
2020-07-19,43639,36340,39990,43756,36224,NA
2020-07-20,46133,37459,41796,45732,37860,NA
2020-07-21,48770,38564,43667,47779,39555,NA
2020-07-22,51558,39651,45604,49898,41310,NA
2020-07-23,54505,40719,47612,52096,43128,NA
