"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
165,2020-06-13,26473,27407,28341,27454
166,2020-06-14,27624,28599,29574,28013
167,2020-06-15,28767,29782,30797,28668
168,2020-06-16,29896,30951,32006,30128
169,2020-06-17,31008,32102,33196,31712
170,2020-06-18,32096,33229,34362,31760
171,2020-06-19,33160,34330,35500,35093
172,2020-06-20,34193,35400,36607,36521
173,2020-06-21,35196,36438,37680,36784
174,2020-06-22,36164,37440,38716,37253
175,2020-06-23,37094,38403,39712,38999
176,2020-06-24,37987,39328,40669,NA
177,2020-06-25,38840,40211,41582,NA
178,2020-06-26,39653,41053,42453,NA
179,2020-06-27,40426,41853,43280,NA
180,2020-06-28,41159,42612,44065,NA
181,2020-06-29,41851,43328,44805,NA
182,2020-06-30,42504,44004,45504,NA
183,2020-07-01,43117,44639,46161,NA
184,2020-07-02,43694,45236,46778,NA
185,2020-07-03,44233,45794,47355,NA
