"dias","exponencial","logistico","casos_estimados","pessimista","otimista","casos_confirmados"
2020-05-04,724,725,724,833,615,733
2020-05-05,809,809,809,931,687,817
2020-05-06,903,904,904,1040,768,943
2020-05-07,1009,1009,1009,1161,857,1014
2020-05-08,1126,1126,1126,1296,956,1177
2020-05-09,1258,1258,1258,1448,1068,1335
2020-05-10,1404,1404,1404,1616,1192,1447
2020-05-11,1568,1567,1568,1805,1331,1460
2020-05-12,1751,1749,1750,2014,1486,NA
2020-05-13,1956,1952,1954,2249,1659,NA
2020-05-14,2184,2178,2181,2510,1852,NA
2020-05-15,2439,2430,2434,2801,2067,NA
2020-05-16,2723,2711,2717,3127,2307,NA
2020-05-17,3041,3024,3032,3490,2574,NA
2020-05-18,3396,3372,3384,3895,2873,NA
