"dia_ano","dias","otimista","casos_estimados","pessimista","x"
160,2020-06-08,158,170,182,171
161,2020-06-09,163,175,187,179
162,2020-06-10,169,181,193,184
163,2020-06-11,174,187,200,186
164,2020-06-12,180,193,206,191
165,2020-06-13,185,199,213,193
166,2020-06-14,191,205,219,195
167,2020-06-15,197,212,227,199
168,2020-06-16,204,219,234,212
169,2020-06-17,210,226,242,216
170,2020-06-18,217,233,249,222
171,2020-06-19,224,241,258,NA
172,2020-06-20,232,249,266,NA
173,2020-06-21,239,257,275,NA
174,2020-06-22,247,265,283,NA
175,2020-06-23,254,273,292,NA
176,2020-06-24,263,282,301,NA
177,2020-06-25,271,291,311,NA
178,2020-06-26,280,301,322,NA
179,2020-06-27,290,311,332,NA
180,2020-06-28,299,321,343,NA
