"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
178,2020-06-26,92203,97077,101951,96472
179,2020-06-27,93936,98902,103868,99313
180,2020-06-28,95596,100650,105704,100443
181,2020-06-29,97184,102322,107460,101207
182,2020-06-30,98698,103916,109134,103206
183,2020-07-01,100140,105434,110728,105853
184,2020-07-02,101511,106877,112243,108067
185,2020-07-03,102810,108245,113680,110411
186,2020-07-04,104041,109541,115041,112531
187,2020-07-05,105205,110767,116329,113811
188,2020-07-06,106304,111924,117544,114535
189,2020-07-07,107341,113015,118689,NA
190,2020-07-08,108316,114042,119768,NA
191,2020-07-09,109233,115007,120781,NA
192,2020-07-10,110094,115914,121734,NA
193,2020-07-11,110902,116765,122628,NA
194,2020-07-12,111659,117562,123465,NA
195,2020-07-13,112369,118309,124249,NA
196,2020-07-14,113032,119007,124982,NA
197,2020-07-15,113652,119660,125668,NA
198,2020-07-16,114230,120269,126308,NA
